indicatorId,geoUnit,year,value,qualifier,magnitude
FOSGP.5T8.F500,ROU,2016,5.706639766693115,,
FOSGP.5T8.F500,ROU,2019,5.045730113983154,,
FOSGP.5T8.F500,ROU,2020,5.061759948730469,,
FOSGP.5T8.F500,RUS,2015,2.345329999923706,,
FOSGP.5T8.F500,RUS,2016,2.737190008163452,,
FOSGP.5T8.F500,RUS,2017,2.590869903564453,,
FOSGP.5T8.F500,RUS,2018,2.776050090789795,,
FOSGP.5T8.F500,RUS,2019,2.783070087432861,,
FOSGP.5T8.F500,RWA,2017,4.820169925689697,,
FOSGP.5T8.F500,RWA,2018,5.263420104980469,,
FOSGP.5T8.F500,RWA,2019,3.465859889984131,,
FOSGP.5T8.F500,RWA,2020,6.289249897003174,,
FOSGP.5T8.F500,SAU,2015,8.446860313415527,,
FOSGP.5T8.F500,SAU,2016,8.520700454711914,,
FOSGP.5T8.F500,SAU,2017,8.45637035369873,,
FOSGP.5T8.F500,SAU,2018,6.911680221557617,,
FOSGP.5T8.F500,SAU,2019,8.073829650878906,,
FOSGP.5T8.F500,SAU,2020,7.27977991104126,,
FOSGP.5T8.F500,SDN,2015,17.90847015380859,,
FOSGP.5T8.F500,SGP,2016,5.596970081329346,,
FOSGP.5T8.F500,SGP,2017,5.596220016479492,,
FOSGP.5T8.F500,SGP,2018,5.508609771728516,,
FOSGP.5T8.F500,SGP,2019,5.541130065917969,,
FOSGP.5T8.F500,SGP,2020,5.496190071105957,,
FOSGP.5T8.F500,SLV,2015,0.8654400110244751,,
FOSGP.5T8.F500,SLV,2016,0.9775000214576721,,
FOSGP.5T8.F500,SLV,2017,1.131019949913025,,
FOSGP.5T8.F500,SLV,2018,0.8564900159835815,,
FOSGP.5T8.F500,SLV,2019,0.9486500024795532,,
FOSGP.5T8.F500,SLV,2020,0.9337400197982788,,
FOSGP.5T8.F500,SRB,2015,4.447440147399902,,
FOSGP.5T8.F500,SRB,2016,4.524499893188477,,
FOSGP.5T8.F500,SRB,2017,4.027440071105957,,
FOSGP.5T8.F500,SRB,2018,5.199749946594238,,
FOSGP.5T8.F500,SRB,2019,4.487629890441895,,
FOSGP.5T8.F500,SRB,2020,5.091879844665527,,
FOSGP.5T8.F500,SVK,2015,5.570479869842529,,
FOSGP.5T8.F500,SVK,2017,5.705029964447021,,
FOSGP.5T8.F500,SVK,2018,5.689610004425049,,
FOSGP.5T8.F500,SVK,2019,5.661640167236328,,
FOSGP.5T8.F500,SVK,2020,5.258379936218262,,
FOSGP.5T8.F500,SVN,2015,6.027589797973633,,
FOSGP.5T8.F500,SVN,2017,6.388989925384521,,
FOSGP.5T8.F500,SVN,2018,6.561749935150146,,
FOSGP.5T8.F500,SVN,2019,6.385089874267578,,
FOSGP.5T8.F500,SVN,2020,6.938169956207275,,
FOSGP.5T8.F500,SWE,2015,4.333879947662354,,
FOSGP.5T8.F500,SWE,2016,4.557559967041016,,
FOSGP.5T8.F500,SWE,2017,4.426549911499023,,
FOSGP.5T8.F500,SWE,2018,4.10575008392334,,
FOSGP.5T8.F500,SWE,2019,4.08096981048584,,
FOSGP.5T8.F500,SWE,2020,4.020780086517334,,
FOSGP.5T8.F500,SWZ,2015,0,,NIL
FOSGP.5T8.F500,SXM,2015,0,,NIL
FOSGP.5T8.F500,SXM,2017,2.777780055999756,,
FOSGP.5T8.F500,SYC,2015,3.95061993598938,,
FOSGP.5T8.F500,SYC,2016,3.571429967880249,,
FOSGP.5T8.F500,SYC,2017,2.034879922866821,,
FOSGP.5T8.F500,SYC,2018,4.308390140533447,,
FOSGP.5T8.F500,SYC,2019,6.493509769439697,,
FOSGP.5T8.F500,SYC,2020,1.891250014305115,,
FOSGP.5T8.F500,SYR,2016,6.828020095825195,,
FOSGP.5T8.F500,TCD,2020,5.490240097045898,,
FOSGP.5T8.F500,THA,2015,4.406429767608643,,
FOSGP.5T8.F500,THA,2016,4.315100193023682,,
FOSGP.5T8.F500,TJK,2016,5.327159881591797,,
FOSGP.5T8.F500,TJK,2017,5.788249969482422,,
FOSGP.5T8.F500,TKM,2020,10.1658296585083,,
FOSGP.5T8.F500,TTO,2019,7.987889766693115,,
FOSGP.5T8.F500,TUN,2015,9.800040245056152,,
FOSGP.5T8.F500,TUN,2016,10.47373008728027,,
FOSGP.5T8.F500,TUN,2018,9.911520004272461,,
FOSGP.5T8.F500,TUN,2020,7.016459941864014,,
FOSGP.5T8.F500,TUR,2018,2.449700117111206,,
FOSGP.5T8.F500,TUR,2019,2.674609899520874,,
FOSGP.5T8.F500,TUR,2020,2.019690036773682,,
FOSGP.5T8.F500,UKR,2015,2.541840076446533,,
FOSGP.5T8.F500,UKR,2016,2.504970073699951,,
FOSGP.5T8.F500,UKR,2017,2.990479946136475,,
FOSGP.5T8.F500,UKR,2018,3.809499979019165,,
FOSGP.5T8.F500,UKR,2019,3.789139986038208,,
FOSGP.5T8.F500,UKR,2020,3.385679960250854,,
FOSGP.5T8.F500,URY,2017,2.69035005569458,,
FOSGP.5T8.F500,URY,2018,3.256010055541992,,
FOSGP.5T8.F500,URY,2019,2.429739952087402,,
FOSGP.5T8.F500,URY,2020,2.07748007774353,,
FOSGP.5T8.F500,USA,2015,7.004980087280273,,
FOSGP.5T8.F500,USA,2016,7.209199905395508,,
FOSGP.5T8.F500,USA,2019,7.649539947509766,,
FOSGP.5T8.F500,USA,2020,7.804669857025146,,
FOSGP.5T8.F500,UZB,2016,7.218760013580322,,
FOSGP.5T8.F500,UZB,2017,7.13798999786377,,
FOSGP.5T8.F500,UZB,2018,6.994420051574707,,
FOSGP.5T8.F500,UZB,2019,6.215229988098145,,
FOSGP.5T8.F500,UZB,2020,6.537509918212891,,
FOSGP.5T8.F500,VNM,2015,0.7037799954414368,,
FOSGP.5T8.F500,VNM,2016,0.6828600168228149,,
FOSGP.5T8.F500,WSM,2017,6.653989791870117,,
FOSGP.5T8.F500,WSM,2018,6.988349914550781,,
FOSGP.5T8.F500,WSM,2019,6.642730236053467,,
FOSGP.5T8.F500,WSM,2020,5.871890068054199,,
FOSGP.5T8.F500,ZAF,2015,7.754189968109131,,
FOSGP.5T8.F500,ZAF,2016,7.139050006866455,,
FOSGP.5T8.F500,ZAF,2017,7.281899929046631,,
FOSGP.5T8.F500,ZAF,2018,7.251739978790283,,
FOSGP.5T8.F500,ZAF,2019,7.348780155181885,,
FOSGP.5T8.F500,ZAF,2020,7.116479873657227,,
FOSGP.5T8.F500,ZWE,2015,3.476170063018799,,
